title,price,link
Apple iPhone 13 128GB 256GB 512GB AT&T Sprint TMobile Unlocked Verizon Excellent,"C $957.78 to C $1,090.98",https://www.ebay.ca/itm/284495384482?epid=5049289600&hash=item423d3f0fa2:g:p3sAAOSwU8FhbwWU
New ListingSTILL SEALED IN BOX! Apple iPhone 13 Pro Max - 128GB - Graphite (Unlocked),"C $1,649.18",https://www.ebay.ca/itm/275164904614?epid=10049287446&hash=item40111b3ca6:g:dSsAAOSwiTphyevH
Apple iPhone 13 Pro Max 1TB Graphite FACTORY UNLOCKED Wholesale clearance,"C $1,763.35",https://www.ebay.ca/itm/265542524383?epid=4049279842&hash=item3dd3915ddf:g:PpoAAOSws1liBIJz
Apple iPhone 13 mini 128GB T-Mobile Locked Excellent Condition,C $748.41,https://www.ebay.ca/itm/294655666705?epid=7049287463&hash=item449ad8aa11:g:ocAAAOSw8zhhwkMo
Apple iPhone 13 128GB Midnight Unlocked 'Excellent' with Apple warranty,C $979.99,https://www.ebay.ca/itm/275160670848?epid=5049289956&_trkparms=ispr%3D1&hash=item4010daa280:g:Am0AAOSw3vxhQhsT&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSlHY%252FYTip4QFVjNQrCEJt6nonJuTNdh9IrGMF92o2cK74G6MUzJr96Szs7GlqBNCcpF%252B5ndEwi0FEJvS77mRyO6sfzMlQDdVPIQBHgrmx1LRjREyVf%252Bq6OE9PuvWmTvAr0xLxSanDDGs9EZeE0kmtBj6v07Qpk9KCFuViG3GISzDVQaJ80yCcCCD%252BjGGLOHi%252Fv%252FWeCLAdardpnbWlcFtf6OjPtng%252BRHvqiDxuUf4YEC6EwAE7HwKeh1SqcbG55C9zq%252BQaMoxq4QEI9PcYuH1mjkm36YYCXsRzE0FJ7lyj9AKYWc2umW3Zi1Ff6mp0G%252F%252BgmNOJVszFHjg69C6%252F1P1f6viAOAxs5DjiXQk03TDs%252FL1UnWh3lwGaQv0PaHzmKfxBGvhNz56NCZgyzOOaxafAP0Vilqh88cwMzS3%252Fnbi6cDV6JrNVWOhRkiNsayJc2Jrn4XIUWO2ElzbJHL3Sxtwspw%252B31EQOcj%252Bb0RTPVt2NDbdUjtH%252Bqxh3L1dg7VyHm3vuLZLlA1VlEtsRpbhFlJ17t3HVVHJDGJBI6JN17o1HwLoYRAU0l7VIWqq9RrnDpl2BGjsEGb%252FID7H8rHYI828iaNleUlq9Hww8BzpilXZoccfRDSDJE8Jx6ZuJ8WsYgsHclzEWGZuiXCfLOz3WAcnCULbcka1T66Nxkwq8t4Vpk%252BJZfT687a0ySXKDvqhAduRNNvPFhB8hyDZZfaRp%252BCuKp%252BbdE445aVnnV0KYghc160U7iVW37%252BZ3ASUs9UVvpggYw7TVxOHwTtQCk4vgmPFapnDxhjueid9g8R3B8aEaeK3CfcBl7FprxvwvdMkxNtg6%7Cclp%3A2334524%7Ctkp%3ABFBMjtqSh95f
Apple iPhone 13 128GB Blue Unlocked 'Excellent Condition' Apple warranty,C $969.99,https://www.ebay.ca/itm/284646391305?epid=18049286543&_trkparms=ispr%3D1&hash=item42463f3e09:g:2foAAOSw0P9h10YS&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSwcmzw5CLtzTE60FqHcnq2Ipv%252Bq%252F6ayv%252BVuzQmneVlOeMS15%252Byr51L26REBYff264G%252FqH6d4JfLsZ%252Ff1bViVFl%252FnJyTryj1DtOiOPbEvkIUFVyOMf1IYOCiK45LqUM8eJr%252Fe8h2gQDOC3lnEQhjAfetX0mLwr1FLigTs%252FH0ALG7qkB8BULnDsWMhmcmUUBFOEwVue%252BJc56gXjNSqPwhd6b3xiYdyIvrs629fHZ5%252B6YqN2iDvkxH%252Fvd8%252Bk73L7WdmsJQMarsW4L3I0ZzCh77OZnyqMm55LAI0oWaSIN5cR0QuwlQj0wDEa4%252F0yQFF7xCgLwVRG%252F1haHsgMy8Dv2rG04eDw%252BRboIBg0RHsi4AnQ%252BaCqN8NC8KUoDRppH1ZzNV6XyKTNBCdRnPTi27wiSClIInf%252Bh9y2F7bk55cN7WkFKhWdSwVLZcAPhn2KcN5j1Fep2vaPPME1zg37zQ2Uq9ydaAbxq1FJp08umD72O7JgA%252FlWtWEISpyTtUd%252BvfBLlX0BeJz75HqKY8bzdKQrxS9KGEmqMz%252F3dHDSuCV0Q7rOm2WA6bdPkHkygCxwy1WEPz5dS%252FAO%252FlBWV7Oy9BK6hr8ojlXg9E94BJ6Ufk1zwsVQ2UM%252BrKXx1bSnAmWFcMQZ%252BDhdOVeYgyLPgjlKqCd9oWjlG%252FksKJcpJ38H%252FTvf%252B4YP0jXOiyV7l3zqv8uwtlfnvIgiQVf4SWwRGISzfsG4zDI48hJGy%252BgY8TC2ir6g48ygAd0%252Frbyn33lG8wWkg%252FCy%252Bn6hUjcVsxII3kbhfX4RpwIAyaWPysFNIFJBzyA5gqPRmw2IxYRanMNQDEaejItvUkq9%7Cclp%3A2334524%7Ctkp%3ABFBMjtqSh95f
Apple iPhone 13 mini 128GB GSM Unlocked AT&T T-Mobile Excellent Condition,C $799.15,https://www.ebay.ca/itm/304279411365?epid=3049291490&hash=item46d8775aa5:g:6TcAAOSwQ5xhyclj
New ListingApple iPhone 13 (MLAE3LL/A) -128GB- Blue (T-Mobile) ESN BAD! w/ Case!,C $824.58,https://www.ebay.ca/itm/185292464130?epid=20049285614&hash=item2b244aa002:g:aE4AAOSw6tNiCAZ6
Apple iPhone 13 256GB Starlight Unlocked Perfect Condition Warranty Oct 2022,C $997.00,https://www.ebay.ca/itm/133987266781?epid=26049291225&hash=item1f324370dd:g:bBgAAOSweK9h2I9l
Apple iPhone 13 512GB 5G Factory Unlocked -- NEW SEALED,"C $1,308.00",https://www.ebay.ca/itm/255310426569?epid=24049280212&hash=item3b71aff1c9:g:ZpQAAOSwoxJh0erL
